@attribute Summary string
@attribute measureExtraArcs numeric
@attribute measureMissingArcs numeric
@attribute measureReversedArcs numeric
@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric

@data

communities.data,1,8,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,172,27,0,86.432161,13.567839,0,0.590254,0.139238,0.362014,45.790407,93.049396,137.88723,1194.376861,-1056.489632,0.692901,6.001894,-5.308993,62.501484,0.314078,8961.282013,0.888889,144,0.243243,9,0.756757,28,0.111111,18,0.941176,0.888889,0.914286,0.925092,0.864322,0.218676,0.781324,0.135678,0.879358,0.864322,0.869739,0.925092,0.082,0.018,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,1,9,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,166,33,0,83.417085,16.582915,0,0.542784,0.170802,0.405328,56.17054,104.182408,137.88723,2496.660187,-2358.772958,0.692901,12.546031,-11.85313,45.713353,0.229715,6554.248286,0.839506,136,0.189189,7,0.810811,30,0.160494,26,0.951049,0.839506,0.891803,0.907908,0.834171,0.183854,0.816146,0.165829,0.873826,0.834171,0.845945,0.907629,0.078,0.018,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,1,10,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,177,22,0,88.944724,11.055276,0,0.669285,0.111166,0.330839,36.558507,85.03642,137.88723,1699.422623,-1561.535393,0.692901,8.539812,-7.846912,78.060944,0.392266,11192.152475,0.901235,146,0.162162,6,0.837838,31,0.098765,16,0.960526,0.901235,0.929936,0.907741,0.889447,0.150375,0.849625,0.110553,0.90457,0.889447,0.894267,0.906252,0.081,0.017,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,2,1,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,167,33,0,83.5,16.5,0,0.499241,0.155061,0.383412,50.617803,97.732361,140.29955,1081.345339,-941.045789,0.701498,5.406727,-4.705229,56.111702,0.280559,8056.16187,0.876543,142,0.342105,13,0.657895,25,0.123457,20,0.916129,0.876543,0.895899,0.901884,0.835,0.300562,0.699438,0.165,0.84762,0.835,0.840136,0.900495,0.08,0.018,0.078125,0,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,2,2,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,161,39,0,80.5,19.5,0,0.477072,0.193886,0.432431,63.291738,110.227487,140.29955,1729.102236,-1588.802686,0.701498,8.645511,-7.944013,34.76091,0.173805,4990.750665,0.814815,132,0.236842,9,0.763158,29,0.185185,30,0.93617,0.814815,0.871287,0.885965,0.805,0.227027,0.772973,0.195,0.851688,0.805,0.819351,0.885132,0.079,0.019,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,2,3,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,164,36,0,82,18,0,0.50495,0.175364,0.412589,57.245699,105.169684,140.29955,2190.446938,-2050.147388,0.701498,10.952235,-10.250737,44.342026,0.22171,6366.346427,0.833333,135,0.236842,9,0.763158,29,0.166667,27,0.9375,0.833333,0.882353,0.876218,0.82,0.223509,0.776491,0.18,0.857768,0.82,0.83194,0.875354,0.078,0.02,0.0625,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,2,4,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,165,35,0,82.5,17.5,0,0.530705,0.170416,0.405714,55.630249,103.417139,140.29955,2760.313891,-2620.014341,0.701498,13.801569,-13.100072,47.112274,0.235561,6764.08113,0.82716,134,0.184211,7,0.815789,31,0.17284,28,0.950355,0.82716,0.884488,0.914474,0.825,0.18205,0.81795,0.175,0.869618,0.825,0.837879,0.913579,0.08,0.02,0.09375,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,2,5,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,168,31,0,84.422111,15.577889,0,0.562885,0.160487,0.39199,52.778407,100.754037,137.88723,2408.053037,-2270.165807,0.692901,12.100769,-11.407868,51.913106,0.26087,7443.150985,0.851852,138,0.189189,7,0.810811,30,0.148148,24,0.951724,0.851852,0.899023,0.904905,0.844221,0.181558,0.818442,0.155779,0.878065,0.844221,0.854459,0.904843,0.078,0.019,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,2,6,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,175,24,0,87.939698,12.060302,0,0.658564,0.125537,0.343729,41.284456,88.349639,137.88723,1629.080055,-1491.192825,0.692901,8.186332,-7.493431,70.518919,0.354366,10110.798646,0.876543,142,0.108108,4,0.891892,33,0.123457,20,0.972603,0.876543,0.922078,0.921588,0.879397,0.110962,0.889038,0.120603,0.907535,0.879397,0.886985,0.920332,0.08,0.019,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,2,7,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,167,32,0,83.919598,16.080402,0,0.536468,0.164392,0.39424,54.062595,101.332547,137.88723,1573.901854,-1436.014624,0.692901,7.909055,-7.216154,47.981364,0.241112,6879.429145,0.858025,139,0.243243,9,0.756757,28,0.141975,23,0.939189,0.858025,0.896774,0.873373,0.839196,0.224415,0.775585,0.160804,0.866645,0.839196,0.848356,0.875141,0.078,0.018,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,2,8,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,170,29,0,85.427136,14.572864,0,0.598204,0.146441,0.379211,48.159271,97.469464,137.88723,1218.861641,-1080.974411,0.692901,6.124933,-5.432032,58.528,0.294111,8391.575343,0.851852,138,0.135135,5,0.864865,32,0.148148,24,0.965035,0.851852,0.904918,0.912412,0.854271,0.137555,0.862445,0.145729,0.891852,0.854271,0.864619,0.914692,0.078,0.018,0.078125,0.03125,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,2,9,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,169,30,0,84.924623,15.075377,0,0.549026,0.153161,0.387153,50.369232,99.5108,137.88723,2110.610722,-1972.723493,0.692901,10.606084,-9.913183,55.248153,0.277629,7921.320346,0.876543,142,0.27027,10,0.72973,27,0.123457,20,0.934211,0.876543,0.904459,0.901318,0.849246,0.242973,0.757027,0.150754,0.867324,0.849246,0.855819,0.900868,0.08,0.019,0.09375,0,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,2,10,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,172,27,0,86.432161,13.567839,0,0.605304,0.131643,0.35617,43.292573,91.547146,137.88723,3352.400572,-3214.513343,0.692901,16.846234,-16.153333,66.723832,0.335296,9566.670084,0.876543,142,0.189189,7,0.810811,30,0.123457,20,0.95302,0.876543,0.913183,0.892559,0.864322,0.176968,0.823032,0.135678,0.887383,0.864322,0.871623,0.892249,0.081,0.018,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,3,1,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,164,36,0,82,18,0,0.487472,0.179097,0.418527,58.464061,106.683266,140.29955,1530.945551,-1390.646,0.701498,7.654728,-6.95323,43.636285,0.218181,6265.020734,0.845679,137,0.289474,11,0.710526,27,0.154321,25,0.925676,0.845679,0.883871,0.866147,0.82,0.263795,0.736205,0.18,0.848451,0.82,0.829935,0.867335,0.078,0.02,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,3,2,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,166,34,0,83,17,0,0.524342,0.173482,0.406043,56.631244,103.500962,140.29955,2205.94706,-2065.64751,0.701498,11.029735,-10.328238,44.75232,0.223762,6425.2539,0.845679,137,0.236842,9,0.763158,29,0.154321,25,0.938356,0.845679,0.88961,0.904321,0.83,0.221163,0.778837,0.17,0.862106,0.83,0.840367,0.90341,0.081,0.019,0.09375,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,3,3,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,172,28,0,86,14,0,0.586777,0.142326,0.373029,46.46068,95.085731,140.29955,1421.818447,-1281.518896,0.701498,7.109092,-6.407594,62.393327,0.311967,8958.037683,0.882716,143,0.236842,9,0.763158,29,0.117284,19,0.940789,0.882716,0.910828,0.929337,0.86,0.214126,0.785874,0.14,0.876831,0.86,0.86591,0.929137,0.078,0.021,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,3,4,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,169,31,0,84.5,15.5,0,0.570042,0.152121,0.386527,49.658192,98.526312,140.29955,2559.995686,-2419.696136,0.701498,12.799978,-12.098481,57.737874,0.288689,8289.637238,0.851852,138,0.184211,7,0.815789,31,0.148148,24,0.951724,0.851852,0.899023,0.901478,0.845,0.177359,0.822641,0.155,0.877987,0.845,0.854875,0.902204,0.079,0.02,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,3,5,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,162,37,0,81.407035,18.592965,0,0.496134,0.183653,0.424061,60.396637,108.997417,137.88723,2306.982941,-2169.095711,0.692901,11.592879,-10.899978,38.421491,0.193073,5508.762248,0.820988,133,0.216216,8,0.783784,29,0.179012,29,0.943262,0.820988,0.877888,0.85694,0.81407,0.209299,0.790701,0.18593,0.860847,0.81407,0.828177,0.858072,0.078,0.021,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,3,6,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,175,24,0,87.939698,12.060302,0,0.63922,0.122611,0.344912,40.322217,88.653628,137.88723,2476.482835,-2338.595606,0.692901,12.444637,-11.751737,72.194885,0.362788,10351.093796,0.895062,145,0.189189,7,0.810811,30,0.104938,17,0.953947,0.895062,0.923567,0.912996,0.879397,0.173524,0.826476,0.120603,0.895259,0.879397,0.884655,0.911306,0.078,0.019,0.078125,0.03125,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,3,7,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,173,26,0,86.934673,13.065327,0,0.609155,0.134141,0.356891,44.114172,91.732507,137.88723,705.072627,-567.185397,0.692901,3.543079,-2.850178,65.374391,0.328515,9373.191176,0.888889,144,0.216216,8,0.783784,29,0.111111,18,0.947368,0.888889,0.917197,0.929596,0.869347,0.196674,0.803326,0.130653,0.885947,0.869347,0.875043,0.928231,0.08,0.019,0.078125,0,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,3,8,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,167,32,0,83.919598,16.080402,0,0.575127,0.161476,0.397153,53.103737,102.081245,137.88723,1552.610814,-1414.723585,0.692901,7.802064,-7.109164,50.82199,0.255387,7286.710025,0.82716,134,0.108108,4,0.891892,33,0.17284,28,0.971014,0.82716,0.893333,0.890224,0.839196,0.120144,0.879856,0.160804,0.891059,0.839196,0.852454,0.891899,0.083,0.018,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,3,9,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,176,23,0,88.442211,11.557789,0,0.657487,0.116151,0.331721,38.197881,85.262957,137.88723,1281.71876,-1143.83153,0.692901,6.440798,-5.747897,75.44311,0.379111,10816.814869,0.895062,145,0.162162,6,0.837838,31,0.104938,17,0.960265,0.895062,0.926518,0.920003,0.884422,0.151523,0.848477,0.115578,0.901803,0.884422,0.88987,0.92081,0.186,0.017,0.09375,0,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,3,10,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,158,41,0,79.396985,20.603015,0,0.460134,0.206178,0.446229,67.804428,114.695403,137.88723,3909.135465,-3771.248235,0.692901,19.643897,-18.950996,26.595511,0.133646,3813.18741,0.796296,129,0.216216,8,0.783784,29,0.203704,33,0.941606,0.796296,0.862876,0.854855,0.79397,0.21389,0.78611,0.20603,0.8535,0.79397,0.81137,0.853319,0.079,0.018,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,4,1,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,165,35,0,82.5,17.5,0,0.53838,0.170644,0.405408,55.704763,103.339303,140.29955,1720.068787,-1579.769237,0.701498,8.600344,-7.898846,47.553701,0.237769,6827.458379,0.820988,133,0.157895,6,0.842105,32,0.179012,29,0.956835,0.820988,0.883721,0.909194,0.825,0.161907,0.838093,0.175,0.874708,0.825,0.838642,0.908361,0.081,0.02,0.09375,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,4,2,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,171,29,0,85.5,14.5,0,0.568067,0.147547,0.377893,48.164991,96.325501,140.29955,1135.544441,-995.244891,0.701498,5.677722,-4.976224,60.342161,0.301711,8663.544331,0.882716,143,0.263158,10,0.736842,28,0.117284,19,0.934641,0.882716,0.907937,0.879792,0.855,0.235442,0.764558,0.145,0.87025,0.855,0.860605,0.880641,0.079,0.02,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,4,3,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,164,36,0,82,18,0,0.51325,0.179849,0.413661,58.709689,105.442925,140.29955,1553.365972,-1413.066422,0.701498,7.76683,-7.065332,42.244614,0.211223,6065.213413,0.82716,134,0.210526,8,0.789474,30,0.17284,28,0.943662,0.82716,0.881579,0.888645,0.82,0.203366,0.796634,0.18,0.862642,0.82,0.832829,0.889432,0.078,0.018,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,4,4,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,176,24,0,88,12,0,0.645809,0.121644,0.339959,39.709369,86.656139,140.29955,3077.653853,-2937.354303,0.701498,15.388269,-14.686772,73.635074,0.368175,10572.05623,0.895062,145,0.184211,7,0.815789,31,0.104938,17,0.953947,0.895062,0.923567,0.914474,0.88,0.169149,0.830851,0.12,0.895406,0.88,0.885066,0.916094,0.08,0.018,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,4,5,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,170,29,0,85.427136,14.572864,0,0.583712,0.150423,0.382949,49.468524,98.430428,137.88723,2949.057534,-2811.170305,0.692901,14.819385,-14.126484,56.966737,0.286265,8167.726018,0.864198,140,0.189189,7,0.810811,30,0.135802,22,0.952381,0.864198,0.906149,0.868619,0.854271,0.179263,0.820737,0.145729,0.882572,0.854271,0.863015,0.87155,0.079,0.017,0.078125,0.03125,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,4,6,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,167,32,0,83.919598,16.080402,0,0.552746,0.155556,0.384491,51.156724,98.82655,137.88723,1693.319979,-1555.43275,0.692901,8.509146,-7.816245,53.251882,0.267597,7635.100827,0.845679,137,0.189189,7,0.810811,30,0.154321,25,0.951389,0.845679,0.895425,0.909576,0.839196,0.182706,0.817294,0.160804,0.875914,0.839196,0.850197,0.908646,0.08,0.018,0.09375,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,4,7,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,171,28,0,85.929648,14.070352,0,0.59441,0.145501,0.376561,47.849877,96.788501,137.88723,2236.587149,-2098.699919,0.692901,11.239131,-10.546231,59.351567,0.298249,8509.656003,0.87037,141,0.189189,7,0.810811,30,0.12963,21,0.952703,0.87037,0.909677,0.898315,0.859296,0.178115,0.821885,0.140704,0.884937,0.859296,0.867312,0.898889,0.082,0.017,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,4,8,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,165,34,0,82.914573,17.085427,0,0.5163,0.166413,0.40113,54.727023,103.103338,137.88723,1362.99325,-1225.10602,0.692901,6.849212,-6.156312,47.184165,0.237106,6765.12911,0.845679,137,0.243243,9,0.756757,28,0.154321,25,0.938356,0.845679,0.88961,0.924925,0.829146,0.22671,0.77329,0.170854,0.862115,0.829146,0.839895,0.924056,0.08,0.018,0.0625,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,4,9,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,162,37,0,81.407035,18.592965,0,0.487363,0.19023,0.430592,62.559785,110.676146,137.88723,3606.88434,-3468.997111,0.692901,18.125047,-17.432146,35.391736,0.177848,5074.364699,0.82716,134,0.243243,9,0.756757,28,0.17284,28,0.937063,0.82716,0.878689,0.871205,0.81407,0.230153,0.769847,0.18593,0.8558,0.81407,0.827272,0.867606,0.079,0.019,0.078125,0,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,4,10,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,174,25,0,87.437186,12.562814,0,0.613232,0.13171,0.353945,43.314519,90.975458,137.88723,891.064525,-753.177296,0.692901,4.477711,-3.784811,66.262984,0.33298,9500.594981,0.901235,146,0.243243,9,0.756757,28,0.098765,16,0.941935,0.901235,0.921136,0.925092,0.874372,0.216381,0.783619,0.125628,0.885121,0.874372,0.878413,0.924968,0.079,0.018,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,5,1,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,174,26,0,87,13,0,0.623188,0.132638,0.355821,43.298023,90.699366,140.29955,1207.313933,-1067.014383,0.701498,6.03657,-5.335072,68.42489,0.342124,9824.011098,0.882716,143,0.184211,7,0.815789,31,0.117284,19,0.953333,0.882716,0.916667,0.90294,0.87,0.171494,0.828506,0.13,0.89,0.87,0.876364,0.902246,0.078,0.017,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,5,2,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,171,29,0,85.5,14.5,0,0.590742,0.144152,0.374236,47.056698,95.393515,140.29955,2327.065307,-2186.765757,0.701498,11.635327,-10.933829,61.663158,0.308316,8853.204572,0.864198,140,0.184211,7,0.815789,31,0.135802,22,0.952381,0.864198,0.906149,0.910981,0.855,0.175013,0.824987,0.145,0.882561,0.855,0.863431,0.912123,0.078,0.019,0.078125,0.03125,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,5,3,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,165,35,0,82.5,17.5,0,0.514563,0.173993,0.408699,56.798175,104.178069,140.29955,1779.86511,-1639.56556,0.701498,8.899326,-8.197828,45.665105,0.228326,6556.30575,0.839506,136,0.236842,9,0.763158,29,0.160494,26,0.937931,0.839506,0.885993,0.885802,0.825,0.222336,0.777664,0.175,0.859906,0.825,0.836149,0.884907,0.078,0.02,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,5,4,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,169,31,0,84.5,15.5,0,0.584339,0.153801,0.388702,50.20662,99.080924,140.29955,1226.66391,-1086.36436,0.701498,6.13332,-5.431822,56.546973,0.282735,8118.65533,0.839506,136,0.131579,5,0.868421,33,0.160494,26,0.964539,0.839506,0.89769,0.935185,0.845,0.137073,0.862927,0.155,0.887548,0.845,0.856407,0.933364,0.08,0.019,0.0625,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,5,5,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,155,44,0,77.889447,22.110553,0,0.40589,0.213006,0.452148,70.049983,116.216769,137.88723,2691.415692,-2553.528463,0.692901,13.524702,-12.831801,22.799307,0.114569,3268.898722,0.796296,129,0.297297,11,0.702703,26,0.203704,33,0.921429,0.796296,0.854305,0.880214,0.778894,0.279895,0.720105,0.221106,0.832043,0.778894,0.796176,0.879407,0.079,0.018,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,5,6,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,158,41,0,79.396985,20.603015,0,0.468919,0.207992,0.446706,68.401055,114.817966,137.88723,3373.243411,-3235.356181,0.692901,16.950972,-16.258071,25.378145,0.127528,3638.644987,0.790123,128,0.189189,7,0.810811,30,0.209877,34,0.948148,0.790123,0.861953,0.847181,0.79397,0.193036,0.806964,0.20603,0.859014,0.79397,0.812144,0.848142,0.081,0.018,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,5,7,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,175,24,0,87.939698,12.060302,0,0.617553,0.122208,0.339982,40.189609,87.386459,137.88723,2535.048888,-2397.161659,0.692901,12.738939,-12.046038,72.358818,0.363612,10374.598115,0.91358,148,0.27027,10,0.72973,27,0.08642,14,0.936709,0.91358,0.925,0.887221,0.879397,0.236087,0.763913,0.120603,0.884988,0.879397,0.881736,0.887872,0.08,0.018,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,5,8,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,170,29,0,85.427136,14.572864,0,0.583712,0.142749,0.372574,46.945031,95.763699,137.88723,2490.27039,-2352.383161,0.692901,12.513922,-11.821021,60.918009,0.306121,8734.247973,0.864198,140,0.189189,7,0.810811,30,0.135802,22,0.952381,0.864198,0.906149,0.921588,0.854271,0.179263,0.820737,0.145729,0.882572,0.854271,0.863015,0.921588,0.078,0.018,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,5,9,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,171,28,0,85.929648,14.070352,0,0.59441,0.143277,0.374922,47.118515,96.367242,137.88723,1430.393483,-1292.506253,0.692901,7.187907,-6.495006,60.478858,0.303914,8671.283766,0.87037,141,0.189189,7,0.810811,30,0.12963,21,0.952703,0.87037,0.909677,0.894061,0.859296,0.178115,0.821885,0.140704,0.884937,0.859296,0.867312,0.893844,0.079,0.018,0.078125,0.03125,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,5,10,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,172,27,0,86.432161,13.567839,0,0.59792,0.137624,0.364138,45.259639,93.595185,137.88723,1044.881626,-906.994396,0.692901,5.250661,-4.557761,63.188122,0.317528,9059.730197,0.882716,143,0.216216,8,0.783784,29,0.117284,19,0.94702,0.882716,0.913738,0.91016,0.864322,0.197822,0.802178,0.135678,0.883273,0.864322,0.870717,0.909385,0.08,0.019,0.09375,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,6,1,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,161,39,0,80.5,19.5,0,0.493901,0.190007,0.425092,62.025608,108.356712,140.29955,4607.575474,-4467.275924,0.701498,23.037877,-22.33638,37.12259,0.185613,5329.825677,0.802469,130,0.184211,7,0.815789,31,0.197531,32,0.948905,0.802469,0.869565,0.87963,0.805,0.186741,0.813259,0.195,0.862105,0.805,0.820981,0.880123,0.081,0.019,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,6,2,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,167,33,0,83.5,16.5,0,0.542302,0.167438,0.400786,54.658376,102.161057,140.29955,1872.519968,-1732.220418,0.701498,9.3626,-8.661102,48.528992,0.242645,6967.484472,0.845679,137,0.210526,8,0.789474,30,0.154321,25,0.944828,0.845679,0.892508,0.90091,0.835,0.199847,0.800153,0.165,0.868947,0.835,0.845512,0.899521,0.083,0.019,0.09375,0,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,6,3,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,171,29,0,85.5,14.5,0,0.575899,0.146818,0.376732,47.926916,96.029564,140.29955,3813.103152,-3672.803602,0.701498,19.065516,-18.364018,60.711332,0.303557,8716.547499,0.876543,142,0.236842,9,0.763158,29,0.123457,20,0.940397,0.876543,0.907348,0.889864,0.855,0.215299,0.784701,0.145,0.874171,0.855,0.861619,0.889462,0.08,0.02,0.078125,0.015625,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,6,4,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1794,200,166,34,0,83,17,0,0.515945,0.167884,0.40285,54.803865,102.687134,140.29955,1488.937176,-1348.637626,0.701498,7.444686,-6.743188,49.381809,0.246909,7089.926502,0.851852,138,0.263158,10,0.736842,28,0.148148,24,0.932432,0.851852,0.890323,0.876868,0.83,0.241306,0.758694,0.17,0.857578,0.83,0.839384,0.877346,0.08,0.02,0.0625,0.03125,112182,1598407,238725,?,?,?,?,?,?,?,?,?,?
communities.data,6,5,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,169,30,0,84.924623,15.075377,0,0.549026,0.15024,0.376072,49.408519,96.662786,137.88723,778.160229,-640.272999,0.692901,3.910353,-3.217452,56.290096,0.282865,8070.711155,0.876543,142,0.27027,10,0.72973,27,0.123457,20,0.934211,0.876543,0.904459,0.917251,0.849246,0.242973,0.757027,0.150754,0.867324,0.849246,0.855819,0.916847,0.077,0.019,0.0625,0.03125,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
communities.data,6,6,weka.classifiers.bayes.NaiveBayesUpdateable,'',-5354015843807192221,20091208.022,1795,199,167,32,0,83.919598,16.080402,0,0.536468,0.157435,0.392773,51.77449,100.955369,137.88723,2981.958787,-2844.071557,0.692901,14.984718,-14.291817,52.604246,0.264343,7542.244738,0.858025,139,0.243243,9,0.756757,28,0.141975,23,0.939189,0.858025,0.896774,0.896146,0.839196,0.224415,0.775585,0.160804,0.866645,0.839196,0.848356,0.896782,0.081,0.018,0.078125,0.015625,112182,1599260,237872,?,?,?,?,?,?,?,?,?,?
