@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string

@data

communities.data,1,6,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1795,199,169,30,0,84.924623,15.075377,0,0.468767,0.150754,0.38827,49.577429,99.798059,137.88723,32220,-32082.11277,0.692901,161.909548,-161.216647,56.554056,0.284191,8108.557028,0.925926,150,0.486486,18,0.513514,19,0.074074,12,0.892857,0.925926,0.909091,0.71972,0.849246,0.409807,0.590193,0.150754,0.840805,0.849246,0.843966,0.71972,0.006,1.762,0,1.578125,1601074,1599260,237872,?
communities.data,1,7,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1795,199,171,28,0,85.929648,14.070352,0,0.492901,0.140704,0.375105,46.272267,96.414084,137.88723,30072,-29934.11277,0.692901,151.115578,-150.422677,61.976268,0.311439,8885.978042,0.938272,152,0.486486,18,0.513514,19,0.061728,10,0.894118,0.938272,0.915663,0.725893,0.859296,0.407511,0.592489,0.140704,0.849691,0.859296,0.852464,0.725893,0.006,1.596,0.015625,1.546875,1601074,1599260,237872,?
communities.data,1,8,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1795,199,168,31,0,84.422111,15.577889,0,0.501011,0.155779,0.394688,51.230009,101.447725,137.88723,33294,-33156.11277,0.692901,167.306533,-166.613632,53.84295,0.270568,7719.846521,0.895062,145,0.378378,14,0.621622,23,0.104938,17,0.91195,0.895062,0.903427,0.758342,0.844221,0.327538,0.672462,0.155779,0.849301,0.844221,0.846528,0.758342,0.006,2.153,0.015625,1.71875,1601074,1599260,237872,?
communities.data,1,9,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1795,199,167,32,0,83.919598,16.080402,0,0.420459,0.160804,0.401004,52.88259,103.070992,137.88723,34368,-34230.11277,0.692901,172.703518,-172.010617,51.131845,0.256944,7331.136014,0.925926,150,0.540541,20,0.459459,17,0.074074,12,0.882353,0.925926,0.903614,0.692693,0.839196,0.453811,0.546189,0.160804,0.827291,0.839196,0.831388,0.692693,0.018,3.314,0.015625,1.71875,1601074,1599260,237872,?
communities.data,1,10,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1795,199,170,29,0,85.427136,14.572864,0,0.52357,0.145729,0.381744,47.924848,98.120661,137.88723,31146,-31008.11277,0.692901,156.512563,-155.819662,59.265162,0.297815,8497.267535,0.907407,147,0.378378,14,0.621622,23,0.092593,15,0.913043,0.907407,0.910217,0.764515,0.854271,0.325242,0.674758,0.145729,0.855818,0.854271,0.855017,0.764515,0.006,1.944,0,1.625,1601074,1599260,237872,?
communities.data,2,1,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1794,200,162,38,0,81,19,0,0.370027,0.19,0.43589,62.023338,111.109099,140.29955,40812,-40671.70045,0.701498,204.06,-203.358502,37.176126,0.185881,5337.512064,0.888889,144,0.526316,20,0.473684,18,0.111111,18,0.878049,0.888889,0.883436,0.681287,0.81,0.447427,0.552573,0.19,0.80622,0.81,0.808015,0.681287,0.008,1.686,0,1.625,1600221,1598407,238725,?
communities.data,2,2,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1794,200,164,36,0,82,18,0,0.415205,0.18,0.424264,58.758952,108.145656,140.29955,38664,-38523.70045,0.701498,193.32,-192.618502,42.603675,0.213018,6116.76503,0.888889,144,0.473684,18,0.526316,20,0.111111,18,0.888889,0.888889,0.888889,0.707602,0.82,0.404795,0.595205,0.18,0.82,0.82,0.82,0.707602,0.007,1.849,0,1.609375,1600221,1598407,238725,?
communities.data,2,3,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1794,200,169,31,0,84.5,15.5,0,0.433687,0.155,0.3937,50.597986,100.354921,140.29955,33294,-33153.70045,0.701498,166.47,-165.768502,56.172546,0.280863,8064.897444,0.938272,152,0.552632,21,0.447368,17,0.061728,10,0.878613,0.938272,0.907463,0.69282,0.845,0.45936,0.54064,0.155,0.831306,0.845,0.834429,0.69282,0.006,1.694,0,1.609375,1600221,1598407,238725,?
communities.data,2,4,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1794,200,170,30,0,85,15,0,0.522293,0.15,0.387298,48.965793,98.723025,140.29955,32220,-32079.70045,0.701498,161.1,-160.398502,58.88632,0.294432,8454.523927,0.901235,146,0.368421,14,0.631579,24,0.098765,16,0.9125,0.901235,0.906832,0.766407,0.85,0.317186,0.682814,0.15,0.853125,0.85,0.851457,0.766407,0.005,1.824,0,1.625,1600221,1598407,238725,?
communities.data,2,5,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1795,199,164,35,0,82.41206,17.58794,0,0.387046,0.175879,0.41938,57.840333,107.794223,137.88723,37590,-37452.11277,0.692901,188.894472,-188.201572,42.998527,0.216073,6165.004493,0.907407,147,0.540541,20,0.459459,17,0.092593,15,0.88024,0.907407,0.893617,0.683433,0.824121,0.457254,0.542746,0.175879,0.815352,0.824121,0.819085,0.683433,0.007,1.692,0,1.546875,1601074,1599260,237872,?
communities.data,2,6,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1795,199,175,24,0,87.939698,12.060302,0,0.584262,0.120603,0.347279,39.661943,89.262097,137.88723,25776,-25638.11277,0.692901,129.527638,-128.834738,72.820691,0.365933,10440.82007,0.938272,152,0.378378,14,0.621622,23,0.061728,10,0.915663,0.938272,0.926829,0.779947,0.879397,0.319504,0.680496,0.120603,0.875001,0.879397,0.876687,0.779947,0.005,1.72,0,1.578125,1601074,1599260,237872,?
communities.data,2,7,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1795,199,164,35,0,82.41206,17.58794,0,0.41288,0.175879,0.41938,57.840333,107.794223,137.88723,37590,-37452.11277,0.692901,188.894472,-188.201572,42.998527,0.216073,6165.004493,0.895062,145,0.486486,18,0.513514,19,0.104938,17,0.889571,0.895062,0.892308,0.704288,0.824121,0.415545,0.584455,0.175879,0.822303,0.824121,0.823187,0.704288,0.006,1.886,0.015625,1.65625,1601074,1599260,237872,?
communities.data,2,8,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1795,199,170,29,0,85.427136,14.572864,0,0.52357,0.145729,0.381744,47.924848,98.120661,137.88723,31146,-31008.11277,0.692901,156.512563,-155.819662,59.265162,0.297815,8497.267535,0.907407,147,0.378378,14,0.621622,23,0.092593,15,0.913043,0.907407,0.910217,0.764515,0.854271,0.325242,0.674758,0.145729,0.855818,0.854271,0.855017,0.764515,0.011,1.729,0.015625,1.640625,1601074,1599260,237872,?
communities.data,2,9,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1795,199,173,26,0,86.934673,13.065327,0,0.559209,0.130653,0.36146,42.967105,92.906936,137.88723,27924,-27786.11277,0.692901,140.321608,-139.628707,67.398479,0.338686,9663.399056,0.925926,150,0.378378,14,0.621622,23,0.074074,12,0.914634,0.925926,0.920245,0.773774,0.869347,0.321799,0.678201,0.130653,0.866759,0.869347,0.867933,0.773774,0.007,1.841,0.015625,1.59375,1601074,1599260,237872,?
communities.data,2,10,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1795,199,160,39,0,80.40201,19.59799,0,0.345781,0.19598,0.442696,64.450657,113.787294,137.88723,41886,-41748.11277,0.692901,210.482412,-209.789511,32.154104,0.161578,4610.162465,0.882716,143,0.540541,20,0.459459,17,0.117284,19,0.877301,0.882716,0.88,0.671088,0.80402,0.461845,0.538155,0.19598,0.801985,0.80402,0.802979,0.671088,0.007,1.705,0,1.625,1601074,1599260,237872,?
communities.data,3,1,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1794,200,164,36,0,82,18,0,0.403183,0.18,0.424264,58.758952,108.145656,140.29955,38664,-38523.70045,0.701498,193.32,-192.618502,42.603675,0.213018,6116.76503,0.895062,145,0.5,19,0.5,19,0.104938,17,0.884146,0.895062,0.889571,0.697531,0.82,0.424938,0.575062,0.18,0.816436,0.82,0.81812,0.697531,0.005,1.897,0,1.640625,1600221,1598407,238725,?
communities.data,3,2,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1794,200,171,29,0,85.5,14.5,0,0.524122,0.145,0.380789,47.3336,97.063697,140.29955,31146,-31005.70045,0.701498,155.73,-155.028502,61.600095,0.308,8844.150409,0.91358,148,0.394737,15,0.605263,23,0.08642,14,0.907975,0.91358,0.910769,0.759422,0.855,0.336157,0.663843,0.145,0.853568,0.855,0.854256,0.759422,0.005,1.706,0.015625,1.59375,1600221,1598407,238725,?
communities.data,3,3,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1794,200,175,25,0,87.5,12.5,0,0.58124,0.125,0.353553,40.804828,90.12138,140.29955,26850,-26709.70045,0.701498,134.25,-133.548502,72.455192,0.362276,10402.656341,0.932099,151,0.368421,14,0.631579,24,0.067901,11,0.915152,0.932099,0.923547,0.781839,0.875,0.311322,0.688678,0.125,0.871558,0.875,0.873005,0.781839,0.006,1.897,0.015625,1.546875,1600221,1598407,238725,?
communities.data,3,4,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1794,200,168,32,0,84,16,0,0.469496,0.16,0.4,52.230179,101.960702,140.29955,34368,-34227.70045,0.701498,171.84,-171.138502,53.458772,0.267294,7675.270961,0.907407,147,0.447368,17,0.552632,21,0.092593,15,0.896341,0.907407,0.90184,0.730019,0.84,0.379961,0.620039,0.16,0.83687,0.84,0.838329,0.730019,0.005,1.678,0,1.5625,1600221,1598407,238725,?
communities.data,3,5,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1795,199,164,35,0,82.41206,17.58794,0,0.436625,0.175879,0.41938,57.840333,107.794223,137.88723,37590,-37452.11277,0.692901,188.894472,-188.201572,42.998527,0.216073,6165.004493,0.882716,143,0.432432,16,0.567568,21,0.117284,19,0.899371,0.882716,0.890966,0.725142,0.824121,0.373837,0.626163,0.175879,0.829764,0.824121,0.826725,0.725142,0.006,1.644,0.015625,1.640625,1601074,1599260,237872,?
communities.data,3,6,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1795,199,171,28,0,85.929648,14.070352,0,0.492901,0.140704,0.375105,46.272267,96.414084,137.88723,30072,-29934.11277,0.692901,151.115578,-150.422677,61.976268,0.311439,8885.978042,0.938272,152,0.486486,18,0.513514,19,0.061728,10,0.894118,0.938272,0.915663,0.725893,0.859296,0.407511,0.592489,0.140704,0.849691,0.859296,0.852464,0.725893,0.005,1.814,0,1.59375,1601074,1599260,237872,?
communities.data,3,7,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1795,199,169,30,0,84.924623,15.075377,0,0.502002,0.150754,0.38827,49.577429,99.798059,137.88723,32220,-32082.11277,0.692901,161.909548,-161.216647,56.554056,0.284191,8108.557028,0.907407,147,0.405405,15,0.594595,22,0.092593,15,0.907407,0.907407,0.907407,0.751001,0.849246,0.347244,0.652756,0.150754,0.849246,0.849246,0.849246,0.751001,0.007,1.629,0,1.609375,1601074,1599260,237872,?
communities.data,3,8,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1795,199,161,38,0,80.904523,19.095477,0,0.355768,0.190955,0.436984,62.798076,112.319009,137.88723,40812,-40674.11277,0.692901,205.085427,-204.392526,34.86521,0.175202,4998.872972,0.888889,144,0.540541,20,0.459459,17,0.111111,18,0.878049,0.888889,0.883436,0.674174,0.809045,0.460697,0.539303,0.190955,0.805102,0.809045,0.806979,0.674174,0.007,1.845,0.015625,1.640625,1601074,1599260,237872,?
communities.data,3,9,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1795,199,171,28,0,85.929648,14.070352,0,0.525302,0.140704,0.375105,46.272267,96.414084,137.88723,30072,-29934.11277,0.692901,151.115578,-150.422677,61.976268,0.311439,8885.978042,0.919753,149,0.405405,15,0.594595,22,0.080247,13,0.908537,0.919753,0.91411,0.757174,0.859296,0.344949,0.655051,0.140704,0.856483,0.859296,0.857774,0.757174,0.006,1.728,0.015625,1.59375,1601074,1599260,237872,?
communities.data,3,10,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1795,199,168,31,0,84.422111,15.577889,0,0.501011,0.155779,0.394688,51.230009,101.447725,137.88723,33294,-33156.11277,0.692901,167.306533,-166.613632,53.84295,0.270568,7719.846521,0.895062,145,0.378378,14,0.621622,23,0.104938,17,0.91195,0.895062,0.903427,0.758342,0.844221,0.327538,0.672462,0.155779,0.849301,0.844221,0.846528,0.758342,0.005,1.814,0,1.578125,1601074,1599260,237872,?
communities.data,4,1,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1794,200,161,39,0,80.5,19.5,0,0.396845,0.195,0.441588,63.655531,112.561567,140.29955,41886,-41745.70045,0.701498,209.43,-208.728502,34.462352,0.172312,4947.885581,0.864198,140,0.447368,17,0.552632,21,0.135802,22,0.89172,0.864198,0.877743,0.708415,0.805,0.388171,0.611829,0.195,0.815084,0.805,0.80949,0.708415,0.009,1.806,0,1.625,1600221,1598407,238725,?
communities.data,4,2,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1794,200,166,34,0,83,17,0,0.43634,0.17,0.412311,55.494565,105.098686,140.29955,36516,-36375.70045,0.701498,182.58,-181.878502,48.031223,0.240156,6896.017995,0.901235,146,0.473684,18,0.526316,20,0.098765,16,0.890244,0.901235,0.895706,0.713775,0.83,0.40245,0.59755,0.17,0.826653,0.83,0.828224,0.713775,0.004,1.828,0,1.6875,1600221,1598407,238725,?
communities.data,4,3,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1794,200,161,39,0,80.5,19.5,0,0.385052,0.195,0.441588,63.655531,112.561567,140.29955,41886,-41745.70045,0.701498,209.43,-208.728502,34.462352,0.172312,4947.885581,0.87037,141,0.473684,18,0.526316,20,0.12963,21,0.886792,0.87037,0.878505,0.698343,0.805,0.408314,0.591686,0.195,0.810985,0.805,0.807791,0.698343,0.005,1.712,0.015625,1.5625,1600221,1598407,238725,?
communities.data,4,4,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1794,200,161,39,0,80.5,19.5,0,0.346734,0.195,0.441588,63.655531,112.561567,140.29955,41886,-41745.70045,0.701498,209.43,-208.728502,34.462352,0.172312,4947.885581,0.888889,144,0.552632,21,0.447368,17,0.111111,18,0.872727,0.888889,0.880734,0.668129,0.805,0.468743,0.531257,0.195,0.799195,0.805,0.801888,0.668129,0.005,1.688,0,1.625,1600221,1598407,238725,?
communities.data,4,5,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0652,1795,199,177,22,0,88.944724,11.055276,0,0.627023,0.110553,0.332495,36.356781,85.461952,137.88723,23628,-23490.11277,0.692901,118.733668,-118.040768,78.242902,0.39318,11218.241084,0.938272,152,0.324324,12,0.675676,25,0.061728,10,0.926829,0.938272,0.932515,0.806974,0.889447,0.2755,0.7245,0.110553,0.887311,0.889447,0.888251,0.806974,0.008,1.887,0.015625,1.59375,1601074,1599260,237872,?
communities.data,4,6,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1795,199,166,33,0,83.417085,16.582915,0,0.40907,0.165829,0.407221,54.535171,104.669087,137.88723,35442,-35304.11277,0.692901,178.100503,-177.407602,48.420739,0.24332,6942.425507,0.919753,149,0.540541,20,0.459459,17,0.080247,13,0.881657,0.919753,0.900302,0.689606,0.834171,0.454958,0.545042,0.165829,0.823091,0.834171,0.827262,0.689606,0.01,1.69,0.015625,1.625,1601074,1599260,237872,?
communities.data,4,7,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1795,199,171,28,0,85.929648,14.070352,0,0.492901,0.140704,0.375105,46.272267,96.414084,137.88723,30072,-29934.11277,0.692901,151.115578,-150.422677,61.976268,0.311439,8885.978042,0.938272,152,0.486486,18,0.513514,19,0.061728,10,0.894118,0.938272,0.915663,0.725893,0.859296,0.407511,0.592489,0.140704,0.849691,0.859296,0.852464,0.725893,0.005,1.877,0.015625,1.640625,1601074,1599260,237872,?
communities.data,4,8,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1795,199,167,32,0,83.919598,16.080402,0,0.457488,0.160804,0.401004,52.88259,103.070992,137.88723,34368,-34230.11277,0.692901,172.703518,-172.010617,51.131845,0.256944,7331.136014,0.907407,147,0.459459,17,0.540541,20,0.092593,15,0.896341,0.907407,0.90184,0.723974,0.839196,0.391248,0.608752,0.160804,0.835931,0.839196,0.837456,0.723974,0.006,1.658,0.015625,1.609375,1601074,1599260,237872,?
communities.data,4,9,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1795,199,174,25,0,87.437186,12.562814,0,0.580629,0.125628,0.354441,41.314524,91.102746,137.88723,26850,-26712.11277,0.692901,134.924623,-134.231722,70.109585,0.352309,10052.109563,0.925926,150,0.351351,13,0.648649,24,0.074074,12,0.920245,0.925926,0.923077,0.787287,0.874372,0.299797,0.700203,0.125628,0.873098,0.874372,0.873705,0.787287,0.006,1.809,0,1.578125,1601074,1599260,237872,?
communities.data,4,10,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1795,199,168,31,0,84.422111,15.577889,0,0.404709,0.155779,0.394688,51.230009,101.447725,137.88723,33294,-33156.11277,0.692901,167.306533,-166.613632,53.84295,0.270568,7719.846521,0.944444,153,0.594595,22,0.405405,15,0.055556,9,0.874286,0.944444,0.908012,0.674925,0.844221,0.494371,0.505629,0.155779,0.827936,0.844221,0.830626,0.674925,0.006,1.685,0,1.625,1601074,1599260,237872,?
communities.data,5,1,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1794,200,172,28,0,86,14,0,0.545159,0.14,0.374166,45.701407,95.375504,140.29955,30072,-29931.70045,0.701498,150.36,-149.658502,64.313869,0.321569,9233.776892,0.91358,148,0.368421,14,0.631579,24,0.08642,14,0.91358,0.91358,0.91358,0.77258,0.86,0.314841,0.685159,0.14,0.86,0.86,0.86,0.77258,0.005,1.687,0,1.609375,1600221,1598407,238725,?
communities.data,5,2,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1794,200,164,36,0,82,18,0,0.426752,0.18,0.424264,58.758952,108.145656,140.29955,38664,-38523.70045,0.701498,193.32,-192.618502,42.603675,0.213018,6116.76503,0.882716,143,0.447368,17,0.552632,21,0.117284,19,0.89375,0.882716,0.888199,0.717674,0.82,0.384652,0.615348,0.18,0.823687,0.82,0.821749,0.717674,0.007,1.818,0,1.609375,1600221,1598407,238725,?
communities.data,5,3,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1794,200,168,32,0,84,16,0,0.458362,0.16,0.4,52.230179,101.960702,140.29955,34368,-34227.70045,0.701498,171.84,-171.138502,53.458772,0.267294,7675.270961,0.91358,148,0.473684,18,0.526316,20,0.08642,14,0.891566,0.91358,0.902439,0.719948,0.84,0.400104,0.599896,0.16,0.833933,0.84,0.836531,0.719948,0.012,1.713,0,1.546875,1600221,1598407,238725,?
communities.data,5,4,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1794,200,172,28,0,86,14,0,0.545159,0.14,0.374166,45.701407,95.375504,140.29955,30072,-29931.70045,0.701498,150.36,-149.658502,64.313869,0.321569,9233.776892,0.91358,148,0.368421,14,0.631579,24,0.08642,14,0.91358,0.91358,0.91358,0.77258,0.86,0.314841,0.685159,0.14,0.86,0.86,0.86,0.77258,0.007,1.933,0,1.59375,1600221,1598407,238725,?
communities.data,5,5,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1795,199,168,31,0,84.422111,15.577889,0,0.47998,0.155779,0.394688,51.230009,101.447725,137.88723,33294,-33156.11277,0.692901,167.306533,-166.613632,53.84295,0.270568,7719.846521,0.907407,147,0.432432,16,0.567568,21,0.092593,15,0.90184,0.907407,0.904615,0.737487,0.844221,0.369246,0.630754,0.155779,0.842621,0.844221,0.843394,0.737487,0.005,1.708,0.015625,1.578125,1601074,1599260,237872,?
communities.data,5,6,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1795,199,165,34,0,82.914573,17.085427,0,0.423582,0.170854,0.413345,56.187752,106.243146,137.88723,36516,-36378.11277,0.692901,183.497487,-182.804587,45.709633,0.229697,6553.715,0.901235,146,0.486486,18,0.513514,19,0.098765,16,0.890244,0.901235,0.895706,0.707374,0.829146,0.414398,0.585602,0.170854,0.825654,0.829146,0.827297,0.707374,0.008,1.988,0.015625,1.625,1601074,1599260,237872,?
communities.data,5,7,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1795,199,164,35,0,82.41206,17.58794,0,0.387046,0.175879,0.41938,57.840333,107.794223,137.88723,37590,-37452.11277,0.692901,188.894472,-188.201572,42.998527,0.216073,6165.004493,0.907407,147,0.540541,20,0.459459,17,0.092593,15,0.88024,0.907407,0.893617,0.683433,0.824121,0.457254,0.542746,0.175879,0.815352,0.824121,0.819085,0.683433,0.006,1.67,0,1.609375,1601074,1599260,237872,?
communities.data,5,8,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1795,199,169,30,0,84.924623,15.075377,0,0.491395,0.150754,0.38827,49.577429,99.798059,137.88723,32220,-32082.11277,0.692901,161.909548,-161.216647,56.554056,0.284191,8108.557028,0.91358,148,0.432432,16,0.567568,21,0.08642,14,0.902439,0.91358,0.907975,0.740574,0.849246,0.368098,0.631902,0.150754,0.846207,0.849246,0.847615,0.740574,0.005,1.846,0.015625,1.609375,1601074,1599260,237872,?
communities.data,5,9,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1795,199,169,30,0,84.924623,15.075377,0,0.45668,0.150754,0.38827,49.577429,99.798059,137.88723,32220,-32082.11277,0.692901,161.909548,-161.216647,56.554056,0.284191,8108.557028,0.932099,151,0.513514,19,0.486486,18,0.067901,11,0.888235,0.932099,0.909639,0.709293,0.849246,0.430661,0.569339,0.150754,0.838491,0.849246,0.841926,0.709293,0.006,1.669,0,1.625,1601074,1599260,237872,?
communities.data,5,10,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1795,199,170,29,0,85.427136,14.572864,0,0.492124,0.145729,0.381744,47.924848,98.120661,137.88723,31146,-31008.11277,0.692901,156.512563,-155.819662,59.265162,0.297815,8497.267535,0.925926,150,0.459459,17,0.540541,20,0.074074,12,0.898204,0.925926,0.911854,0.733233,0.854271,0.387805,0.612195,0.145729,0.847407,0.854271,0.850099,0.733233,0.005,1.665,0.015625,1.546875,1601074,1599260,237872,?
communities.data,6,1,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1794,200,173,27,0,86.5,13.5,0,0.547739,0.135,0.367423,44.069214,93.656885,140.29955,28998,-28857.70045,0.701498,144.99,-144.288502,67.027643,0.335138,9623.403375,0.925926,150,0.394737,15,0.605263,23,0.074074,12,0.909091,0.925926,0.917431,0.765595,0.865,0.333811,0.666189,0.135,0.861221,0.865,0.862845,0.765595,0.006,1.817,0.015625,1.609375,1600221,1598407,238725,?
communities.data,6,2,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1794,200,160,40,0,80,20,0,0.33687,0.2,0.447214,65.287724,113.995531,140.29955,42960,-42819.70045,0.701498,214.8,-214.098502,31.748577,0.158743,4558.259098,0.882716,143,0.552632,21,0.447368,17,0.117284,19,0.871951,0.882716,0.877301,0.665042,0.8,0.469916,0.530084,0.2,0.796003,0.8,0.797911,0.665042,0.007,1.649,0,1.59375,1600221,1598407,238725,?
communities.data,6,3,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1794,200,168,32,0,84,16,0,0.480182,0.16,0.4,52.230179,101.960702,140.29955,34368,-34227.70045,0.701498,171.84,-171.138502,53.458772,0.267294,7675.270961,0.901235,146,0.421053,16,0.578947,22,0.098765,16,0.901235,0.901235,0.901235,0.740091,0.84,0.359818,0.640182,0.16,0.84,0.84,0.84,0.740091,0.007,1.758,0.015625,1.5625,1600221,1598407,238725,?
communities.data,6,4,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1794,200,177,23,0,88.5,11.5,0,0.598043,0.115,0.339116,37.540441,86.441391,140.29955,24702,-24561.70045,0.701498,123.51,-122.808502,77.882741,0.389414,11181.909306,0.950617,154,0.394737,15,0.605263,23,0.049383,8,0.911243,0.950617,0.930514,0.77794,0.885,0.32912,0.67088,0.115,0.879074,0.885,0.880383,0.77794,0.004,1.68,0,1.609375,1600221,1598407,238725,?
communities.data,6,5,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1795,199,171,28,0,85.929648,14.070352,0,0.504182,0.140704,0.375105,46.272267,96.414084,137.88723,30072,-29934.11277,0.692901,151.115578,-150.422677,61.976268,0.311439,8885.978042,0.932099,151,0.459459,17,0.540541,20,0.067901,11,0.89881,0.932099,0.915152,0.73632,0.859296,0.386657,0.613343,0.140704,0.851649,0.859296,0.854368,0.73632,0.006,1.789,0,1.609375,1601074,1599260,237872,?
communities.data,6,6,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1795,199,163,36,0,81.909548,18.090452,0,0.426329,0.180905,0.425329,59.492914,109.323296,137.88723,38664,-38526.11277,0.692901,194.291457,-193.598557,40.287421,0.202449,5776.293986,0.876543,142,0.432432,16,0.567568,21,0.123457,20,0.898734,0.876543,0.8875,0.722055,0.819095,0.374985,0.625015,0.180905,0.826865,0.819095,0.822603,0.722055,0.007,1.631,0.015625,1.578125,1601074,1599260,237872,?
communities.data,6,7,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1795,199,165,34,0,82.914573,17.085427,0,0.435602,0.170854,0.413345,56.187752,106.243146,137.88723,36516,-36378.11277,0.692901,183.497487,-182.804587,45.709633,0.229697,6553.715,0.895062,145,0.459459,17,0.540541,20,0.104938,17,0.895062,0.895062,0.895062,0.717801,0.829146,0.393543,0.606457,0.170854,0.829146,0.829146,0.829146,0.717801,0.005,1.641,0,1.625,1601074,1599260,237872,?
communities.data,6,8,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1795,199,169,30,0,84.924623,15.075377,0,0.512175,0.150754,0.38827,49.577429,99.798059,137.88723,32220,-32082.11277,0.692901,161.909548,-161.216647,56.554056,0.284191,8108.557028,0.901235,146,0.378378,14,0.621622,23,0.098765,16,0.9125,0.901235,0.906832,0.761428,0.849246,0.32639,0.67361,0.150754,0.85249,0.849246,0.850762,0.761428,0.005,1.777,0,1.53125,1601074,1599260,237872,?
communities.data,6,9,weka.classifiers.lazy.IB1,'',-6152184127304895851,20091208.0653,1795,199,174,25,0,87.437186,12.562814,0,0.542023,0.125628,0.354441,41.314524,91.102746,137.88723,26850,-26712.11277,0.692901,134.924623,-134.231722,70.109585,0.352309,10052.109563,0.950617,154,0.459459,17,0.540541,20,0.049383,8,0.900585,0.950617,0.924925,0.745579,0.874372,0.383214,0.616786,0.125628,0.865946,0.874372,0.867372,0.745579,0.005,1.67,0,1.640625,1601074,1599260,237872,?
