@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 224\nSize of the tree: 447\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 318\nSize of the tree: 635\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 146\nSize of the tree: 291\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 232\nSize of the tree: 463\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 166\nSize of the tree: 331\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 472\nSize of the tree: 943\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 238\nSize of the tree: 475\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 213\nSize of the tree: 425\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 73\nSize of the tree: 145\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 188\nSize of the tree: 375\n','Number of leaves: 363\nSize of the tree: 725\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 223\nSize of the tree: 445\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 137\nSize of the tree: 273\n','Number of leaves: 311\nSize of the tree: 621\n','Number of leaves: 108\nSize of the tree: 215\n','Number of leaves: 186\nSize of the tree: 371\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 35\nSize of the tree: 69\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumPredictionLeaves numeric
@attribute measureNodesExpanded numeric
@attribute measureExamplesProcessed numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

communities.data,1,1,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1794,200,176,24,0,88,12,0,0.617834,0.189635,0.310116,61.904322,79.048993,140.29955,94.876789,45.422761,0.701498,0.474384,0.227114,52.487978,0.26244,7535.890615,0.919753,149,0.289474,11,0.710526,27,0.080247,13,0.93125,0.919753,0.925466,0.816927,0.88,0.249721,0.750279,0.12,0.882563,0.88,0.881166,0.816927,0.499,0,0.4375,0,82378,1598407,238725,'Number of leaves: 23\nSize of the tree: 45\n',45,23,?,?,?,23,?
communities.data,1,2,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1794,200,173,27,0,86.5,13.5,0,0.538146,0.182574,0.299668,59.599367,76.385882,140.29955,85.212948,55.086602,0.701498,0.426065,0.275433,54.294291,0.271471,7795.22954,0.932099,151,0.421053,16,0.578947,22,0.067901,11,0.904192,0.932099,0.917933,0.873294,0.865,0.353954,0.646046,0.135,0.859062,0.865,0.861272,0.873294,0.502,0,0.484375,0,199747,1598407,238725,'Number of leaves: 224\nSize of the tree: 447\n',447,224,?,?,?,224,?
communities.data,1,3,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1794,200,168,32,0,84,16,0,0.394856,0.211603,0.356174,69.075476,90.789434,140.29955,2261.105362,-2120.805812,0.701498,11.305527,-10.604029,30.313203,0.151566,4352.177131,0.944444,153,0.605263,23,0.394737,15,0.055556,9,0.869318,0.944444,0.905325,0.756823,0.84,0.500819,0.499181,0.16,0.822898,0.84,0.825249,0.756823,0.461,0.001,0.4375,0,109524,1598407,238725,'Number of leaves: 71\nSize of the tree: 141\n',141,71,?,?,?,71,?
communities.data,1,4,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1794,200,170,30,0,85,15,0,0.549008,0.205871,0.32803,67.204329,83.615386,140.29955,1172.276619,-1031.977069,0.701498,5.861383,-5.159885,41.204132,0.206021,5915.827665,0.882716,143,0.289474,11,0.710526,27,0.117284,19,0.928571,0.882716,0.905063,0.788255,0.85,0.256758,0.743242,0.15,0.863665,0.85,0.855244,0.788255,0.42,0.001,0.421875,0,81791,1598407,238725,'Number of leaves: 22\nSize of the tree: 43\n',43,22,?,?,?,22,?
communities.data,1,5,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1795,199,165,34,0,82.914573,17.085427,0,0.411038,0.213389,0.363112,70.175818,93.33158,137.88723,2263.733305,-2125.846075,0.692901,11.375544,-10.682644,30.028767,0.150898,4305.437727,0.907407,147,0.513514,19,0.486486,18,0.092593,15,0.885542,0.907407,0.896341,0.694027,0.829146,0.435252,0.564748,0.170854,0.82231,0.829146,0.825306,0.694027,0.571,0.001,0.5625,0,253895,1599260,237872,'Number of leaves: 318\nSize of the tree: 635\n',635,318,?,?,?,318,?
communities.data,1,6,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1795,199,164,35,0,82.41206,17.58794,0,0.506483,0.2102,0.333161,69.127248,85.63328,137.88723,103.666117,34.221113,0.692901,0.520935,0.171965,32.545795,0.163547,4666.322014,0.839506,136,0.243243,9,0.756757,28,0.160494,26,0.937931,0.839506,0.885993,0.787538,0.824121,0.227858,0.772142,0.175879,0.85995,0.824121,0.835679,0.787538,0.43,0,0.4375,0,77682,1599260,237872,'Number of leaves: 15\nSize of the tree: 29\n',29,15,?,?,?,15,?
communities.data,1,7,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1795,199,173,26,0,86.934673,13.065327,0,0.601632,0.186922,0.311556,61.471822,80.08012,137.88723,94.157316,43.729914,0.692901,0.473152,0.219748,48.729757,0.244873,6986.73161,0.895062,145,0.243243,9,0.756757,28,0.104938,17,0.941558,0.895062,0.917722,0.818402,0.869347,0.217528,0.782472,0.130653,0.882184,0.869347,0.874066,0.818402,0.376,0.001,0.375,0,78269,1599260,237872,'Number of leaves: 16\nSize of the tree: 31\n',31,16,?,?,?,16,?
communities.data,1,8,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1795,199,170,29,0,85.427136,14.572864,0,0.591086,0.195532,0.30727,64.303336,78.978298,137.88723,87.646013,50.241217,0.692901,0.440432,0.252468,43.10757,0.216621,6180.638679,0.858025,139,0.162162,6,0.837838,31,0.141975,23,0.958621,0.858025,0.905537,0.862863,0.854271,0.158409,0.841591,0.145729,0.887122,0.854271,0.863849,0.862863,0.407,0,0.40625,0,81791,1599260,237872,'Number of leaves: 22\nSize of the tree: 43\n',43,22,?,?,?,22,?
communities.data,1,9,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1795,199,171,28,0,85.929648,14.070352,0,0.514972,0.195294,0.31908,64.225145,82.013886,137.88723,100.213049,37.67418,0.692901,0.503583,0.189317,43.758279,0.219891,6273.935461,0.925926,150,0.432432,16,0.567568,21,0.074074,12,0.903614,0.925926,0.914634,0.792543,0.859296,0.365803,0.634197,0.140704,0.853925,0.859296,0.856134,0.792543,0.507,0.001,0.484375,0,153961,1599260,237872,'Number of leaves: 146\nSize of the tree: 291\n',291,146,?,?,?,146,?
communities.data,1,10,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1795,199,174,25,0,87.437186,12.562814,0,0.613232,0.191395,0.306428,62.942873,78.762072,137.88723,91.111271,46.775958,0.692901,0.457846,0.235055,49.016769,0.246315,7027.882531,0.901235,146,0.243243,9,0.756757,28,0.098765,16,0.941935,0.901235,0.921136,0.831248,0.874372,0.216381,0.783619,0.125628,0.885121,0.874372,0.878413,0.831248,0.466,0,0.46875,0,82965,1599260,237872,'Number of leaves: 24\nSize of the tree: 47\n',47,24,?,?,?,24,?
communities.data,2,1,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1794,200,168,32,0,84,16,0,0.408721,0.223557,0.359425,72.977602,91.618169,140.29955,1192.771719,-1052.472169,0.701498,5.963859,-5.262361,33.982811,0.169914,4879.036201,0.938272,152,0.578947,22,0.421053,16,0.061728,10,0.873563,0.938272,0.904762,0.675195,0.84,0.480676,0.519324,0.16,0.824509,0.84,0.827857,0.675195,0.634,0,0.453125,0,90565,1598407,238725,'Number of leaves: 38\nSize of the tree: 75\n',75,38,?,?,?,38,?
communities.data,2,2,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1794,200,166,34,0,83,17,0,0.524342,0.20873,0.332205,68.137373,84.679714,140.29955,1173.560003,-1033.260453,0.701498,5.8678,-5.166302,35.85237,0.179262,5147.455563,0.845679,137,0.236842,9,0.763158,29,0.154321,25,0.938356,0.845679,0.88961,0.78525,0.83,0.221163,0.778837,0.17,0.862106,0.83,0.840367,0.78525,0.376,0,0.359375,0,81204,1598407,238725,'Number of leaves: 21\nSize of the tree: 41\n',41,21,?,?,?,21,?
communities.data,2,3,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1794,200,168,32,0,84,16,0,0.500312,0.201119,0.34048,65.652944,86.788909,140.29955,112.542861,27.756689,0.701498,0.562714,0.138783,40.262259,0.201311,5780.599488,0.888889,144,0.368421,14,0.631579,24,0.111111,18,0.911392,0.888889,0.9,0.815627,0.84,0.319532,0.680468,0.16,0.846799,0.84,0.843,0.815627,0.476,0,0.453125,0,101306,1598407,238725,'Number of leaves: 57\nSize of the tree: 113\n',113,57,?,?,?,57,?
communities.data,2,4,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1794,200,175,25,0,87.5,12.5,0,0.640908,0.187042,0.299768,61.057791,76.411418,140.29955,85.792076,54.507474,0.701498,0.42896,0.272537,51.582792,0.257914,7405.929753,0.882716,143,0.157895,6,0.842105,32,0.117284,19,0.959732,0.882716,0.919614,0.864847,0.875,0.150179,0.849821,0.125,0.896598,0.875,0.881517,0.864847,0.38,0.001,0.390625,0,80030,1598407,238725,'Number of leaves: 19\nSize of the tree: 37\n',37,19,?,?,?,19,?
communities.data,2,5,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1795,199,166,33,0,83.417085,16.582915,0,0.434513,0.232929,0.353463,76.602014,90.851373,137.88723,1187.193355,-1049.306125,0.692901,5.965796,-5.272895,27.81517,0.139775,3988.058706,0.907407,147,0.486486,18,0.513514,19,0.092593,15,0.890909,0.907407,0.899083,0.6997,0.834171,0.41325,0.58675,0.165829,0.829165,0.834171,0.831428,0.6997,0.425,0,0.40625,0,103129,1599260,237872,'Number of leaves: 58\nSize of the tree: 115\n',115,58,?,?,?,58,?
communities.data,2,6,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1795,199,167,32,0,83.919598,16.080402,0,0.544753,0.204084,0.324062,67.115717,83.294407,137.88723,2236.793508,-2098.906279,0.692901,11.240168,-10.547268,37.460741,0.188245,5371.012726,0.851852,138,0.216216,8,0.783784,29,0.148148,24,0.945205,0.851852,0.896104,0.795295,0.839196,0.20356,0.79644,0.160804,0.871199,0.839196,0.849313,0.795295,0.406,0,0.40625,0,80617,1599260,237872,'Number of leaves: 20\nSize of the tree: 39\n',39,20,?,?,?,20,?
communities.data,2,7,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1795,199,172,27,0,86.432161,13.567839,0,0.537329,0.190587,0.320187,62.677,82.298556,137.88723,98.067114,39.820116,0.692901,0.4928,0.200101,45.494435,0.228615,6522.860565,0.925926,150,0.405405,15,0.594595,22,0.074074,12,0.909091,0.925926,0.917431,0.82032,0.864322,0.343801,0.656199,0.135678,0.860371,0.864322,0.862078,0.82032,0.541,0.001,0.484375,0,204443,1599260,237872,'Number of leaves: 232\nSize of the tree: 463\n',463,232,?,?,?,232,?
communities.data,2,8,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1795,199,173,26,0,86.934673,13.065327,0,0.636606,0.190268,0.294753,62.572132,75.761067,137.88723,81.666923,56.220307,0.692901,0.410387,0.282514,47.748673,0.239943,6846.066666,0.864198,140,0.108108,4,0.891892,33,0.135802,22,0.972222,0.864198,0.915033,0.874708,0.869347,0.113257,0.886743,0.130653,0.903015,0.869347,0.878285,0.874708,0.478,0.001,0.453125,0.015625,77095,1599260,237872,'Number of leaves: 14\nSize of the tree: 27\n',27,14,?,?,?,14,?
communities.data,2,9,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1795,199,165,34,0,82.914573,17.085427,0,0.447132,0.214443,0.352566,70.522589,90.620821,137.88723,1188.035437,-1050.148208,0.692901,5.970027,-5.277127,32.423842,0.162934,4648.836741,0.888889,144,0.432432,16,0.567568,21,0.111111,18,0.9,0.888889,0.89441,0.707958,0.829146,0.372689,0.627311,0.170854,0.832779,0.829146,0.830863,0.707958,0.591,0.001,0.421875,0,88835,1599260,237872,'Number of leaves: 34\nSize of the tree: 67\n',67,34,?,?,?,34,?
communities.data,2,10,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1795,199,174,25,0,87.437186,12.562814,0,0.634541,0.18539,0.298671,60.967992,76.768122,137.88723,84.838228,53.049002,0.692901,0.426323,0.266578,50.235453,0.252439,7202.613939,0.882716,143,0.162162,6,0.837838,31,0.117284,19,0.959732,0.882716,0.919614,0.862279,0.874372,0.153818,0.846182,0.125628,0.896565,0.874372,0.881132,0.862279,0.387,0,0.390625,0,81791,1599260,237872,'Number of leaves: 22\nSize of the tree: 43\n',43,22,?,?,?,22,?
communities.data,3,1,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1794,200,176,24,0,88,12,0,0.585062,0.190918,0.317997,62.322972,81.058091,140.29955,2239.503295,-2099.203745,0.701498,11.197516,-10.496019,48.800674,0.244003,7006.490864,0.944444,153,0.394737,15,0.605263,23,0.055556,9,0.910714,0.944444,0.927273,0.768519,0.88,0.330292,0.669708,0.12,0.874241,0.88,0.875948,0.768519,0.512,0.001,0.453125,0.015625,166113,1598407,238725,'Number of leaves: 166\nSize of the tree: 331\n',331,166,?,?,?,166,?
communities.data,3,2,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1794,200,171,29,0,85.5,14.5,0,0.590742,0.195183,0.313441,63.715205,79.896628,140.29955,1161.633123,-1021.333573,0.701498,5.808166,-5.106668,45.067598,0.225338,6470.519532,0.864198,140,0.184211,7,0.815789,31,0.135802,22,0.952381,0.864198,0.906149,0.833252,0.855,0.175013,0.824987,0.145,0.882561,0.855,0.863431,0.833252,0.421,0,0.390625,0,89597,1598407,238725,'Number of leaves: 36\nSize of the tree: 71\n',71,36,?,?,?,36,?
communities.data,3,3,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1794,200,174,26,0,87,13,0,0.616293,0.188977,0.308601,61.689321,78.662817,140.29955,1160.000656,-1019.701106,0.701498,5.800003,-5.098506,49.9902,0.249951,7177.275383,0.888889,144,0.210526,8,0.789474,30,0.111111,18,0.947368,0.888889,0.917197,0.841862,0.87,0.191637,0.808363,0.13,0.886118,0.87,0.875488,0.841862,0.456,0,0.421875,0,81791,1598407,238725,'Number of leaves: 22\nSize of the tree: 43\n',43,22,?,?,?,22,?
communities.data,3,4,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1794,200,168,32,0,84,16,0,0.559956,0.204866,0.320887,66.876171,81.794736,140.29955,1165.541935,-1025.242385,0.701498,5.82771,-5.126212,39.063661,0.195318,5608.512412,0.845679,137,0.184211,7,0.815789,31,0.154321,25,0.951389,0.845679,0.895425,0.822044,0.84,0.178532,0.821468,0.16,0.875804,0.84,0.850613,0.822044,0.43,0.001,0.40625,0,78856,1598407,238725,'Number of leaves: 17\nSize of the tree: 33\n',33,17,?,?,?,17,?
communities.data,3,5,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1795,199,167,32,0,83.919598,16.080402,0,0.518961,0.194658,0.332456,64.016093,85.452107,137.88723,1175.645347,-1037.758118,0.692901,5.907766,-5.214865,40.257214,0.202298,5771.962987,0.87037,141,0.297297,11,0.702703,26,0.12963,21,0.927632,0.87037,0.898089,0.812479,0.839196,0.266123,0.733877,0.160804,0.858012,0.839196,0.846207,0.812479,0.539,0.001,0.515625,0,343057,1599260,237872,'Number of leaves: 472\nSize of the tree: 943\n',943,472,?,?,?,472,?
communities.data,3,6,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1795,199,172,27,0,86.432161,13.567839,0,0.58229,0.187274,0.316817,61.587521,81.432207,137.88723,96.626222,41.261007,0.692901,0.485559,0.207342,47.614277,0.239268,6826.79728,0.895062,145,0.27027,10,0.72973,27,0.104938,17,0.935484,0.895062,0.914826,0.818235,0.864322,0.23953,0.76047,0.135678,0.875643,0.864322,0.868686,0.818235,0.415,0,0.375,0,108968,1599260,237872,'Number of leaves: 69\nSize of the tree: 137\n',137,69,?,?,?,69,?
communities.data,3,7,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1795,199,171,28,0,85.929648,14.070352,0,0.468726,0.194476,0.340712,63.956044,87.574072,137.88723,116.57646,21.31077,0.692901,0.585811,0.107089,43.058569,0.216375,6173.613095,0.950617,154,0.540541,20,0.459459,17,0.049383,8,0.885057,0.950617,0.916667,0.735652,0.859296,0.44922,0.55078,0.140704,0.846931,0.859296,0.848193,0.735652,0.704,0,0.5,0,207965,1599260,237872,'Number of leaves: 238\nSize of the tree: 475\n',475,238,?,?,?,238,?
communities.data,3,8,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1795,199,164,35,0,82.41206,17.58794,0,0.458524,0.216834,0.351001,71.308897,90.218721,137.88723,115.558276,22.328954,0.692901,0.580695,0.112206,30.666824,0.154105,4396.920571,0.87037,141,0.378378,14,0.621622,23,0.12963,21,0.909677,0.87037,0.88959,0.737905,0.824121,0.332129,0.667871,0.175879,0.837732,0.824121,0.829778,0.737905,0.468,0,0.40625,0,79237,1599260,237872,'Number of leaves: 18\nSize of the tree: 35\n',35,18,?,?,?,18,?
communities.data,3,9,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1795,199,178,21,0,89.447236,10.552764,0,0.661975,0.181472,0.294745,59.679546,75.758922,137.88723,86.340123,51.547107,0.692901,0.43387,0.259031,56.185617,0.28234,8055.731319,0.925926,150,0.243243,9,0.756757,28,0.074074,12,0.943396,0.925926,0.934579,0.843594,0.894472,0.21179,0.78821,0.105528,0.898142,0.894472,0.896035,0.843594,0.43,0,0.375,0,82378,1599260,237872,'Number of leaves: 23\nSize of the tree: 45\n',45,23,?,?,?,23,?
communities.data,3,10,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1795,199,159,40,0,79.899497,20.100503,0,0.494218,0.223405,0.333631,73.469849,85.754051,137.88723,99.356064,38.531166,0.692901,0.499277,0.193624,23.365005,0.117412,3350.006845,0.783951,127,0.135135,5,0.864865,32,0.216049,35,0.962121,0.783951,0.863946,0.82691,0.798995,0.150179,0.849821,0.201005,0.872037,0.798995,0.817731,0.82691,0.392,0,0.34375,0,105652,1599260,237872,'Number of leaves: 63\nSize of the tree: 125\n',125,63,?,?,?,63,?
communities.data,4,1,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1794,200,170,30,0,85,15,0,0.557261,0.20611,0.325316,67.282136,82.923585,140.29955,1170.194388,-1029.894838,0.701498,5.850972,-5.149474,41.136302,0.205682,5906.089069,0.876543,142,0.263158,10,0.736842,28,0.123457,20,0.934211,0.876543,0.904459,0.796784,0.85,0.236615,0.763385,0.15,0.867544,0.85,0.856332,0.796784,0.584,0.001,0.5,0,82378,1598407,238725,'Number of leaves: 23\nSize of the tree: 45\n',45,23,?,?,?,23,?
communities.data,4,2,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1794,200,175,25,0,87.5,12.5,0,0.620637,0.182441,0.304305,59.555854,77.567846,140.29955,89.034636,51.264914,0.701498,0.445173,0.256325,53.727845,0.268639,7713.902772,0.901235,146,0.236842,9,0.763158,29,0.098765,16,0.941935,0.901235,0.921136,0.855994,0.875,0.210608,0.789392,0.125,0.885412,0.875,0.878891,0.855994,0.715,0.001,0.484375,0,85869,1598407,238725,'Number of leaves: 30\nSize of the tree: 59\n',59,30,?,?,?,30,?
communities.data,4,3,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1794,200,160,40,0,80,20,0,0.42029,0.223364,0.371071,72.914509,94.586714,140.29955,4404.341321,-4264.041771,0.701498,22.021707,-21.320209,25.034227,0.125171,3594.255382,0.839506,136,0.368421,14,0.631579,24,0.160494,26,0.906667,0.839506,0.871795,0.695906,0.8,0.328915,0.671085,0.2,0.8256,0.8,0.80979,0.695906,0.63,0,0.5,0,113808,1598407,238725,'Number of leaves: 79\nSize of the tree: 157\n',157,79,?,?,?,79,?
communities.data,4,4,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1794,200,168,32,0,84,16,0,0.559956,0.20383,0.320148,66.537982,81.606355,140.29955,95.854691,44.444859,0.701498,0.479273,0.222224,39.387155,0.196936,5654.957562,0.845679,137,0.184211,7,0.815789,31,0.154321,25,0.951389,0.845679,0.895425,0.834146,0.84,0.178532,0.821468,0.16,0.875804,0.84,0.850613,0.834146,0.589,0,0.4375,0,79443,1598407,238725,'Number of leaves: 18\nSize of the tree: 35\n',35,18,?,?,?,18,?
communities.data,4,5,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1795,199,172,27,0,86.432161,13.567839,0,0.58229,0.185133,0.319378,60.883639,82.090433,137.88723,2237.934445,-2100.047216,0.692901,11.245902,-10.553001,48.315624,0.242792,6927.354516,0.895062,145,0.27027,10,0.72973,27,0.104938,17,0.935484,0.895062,0.914826,0.818735,0.864322,0.23953,0.76047,0.135678,0.875643,0.864322,0.868686,0.818735,0.817,0.001,0.484375,0,192878,1599260,237872,'Number of leaves: 213\nSize of the tree: 425\n',425,213,?,?,?,213,?
communities.data,4,6,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.0249,1795,199,167,32,0,83.919598,16.080402,0,0.536468,0.202683,0.326445,66.65521,83.90697,137.88723,1169.597799,-1031.710569,0.692901,5.877376,-5.184475,37.891099,0.190408,5432.716215,0.858025,139,0.243243,9,0.756757,28,0.141975,23,0.939189,0.858025,0.896774,0.798465,0.839196,0.224415,0.775585,0.160804,0.866645,0.839196,0.848356,0.798465,0.562,0.001,0.421875,0,81791,1599260,237872,'Number of leaves: 22\nSize of the tree: 43\n',43,22,?,?,?,22,?
communities.data,4,7,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.025,1795,199,167,32,0,83.919598,16.080402,0,0.544753,0.201808,0.323324,66.367346,83.10479,137.88723,1166.800287,-1028.913057,0.692901,5.863318,-5.170417,38.148457,0.191701,5469.61551,0.851852,138,0.216216,8,0.783784,29,0.148148,24,0.945205,0.851852,0.896104,0.80981,0.839196,0.20356,0.79644,0.160804,0.871199,0.839196,0.849313,0.80981,0.743,0,0.546875,0,89597,1599260,237872,'Number of leaves: 36\nSize of the tree: 71\n',71,36,?,?,?,36,?
communities.data,4,8,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.025,1795,199,176,23,0,88.442211,11.557789,0,0.63712,0.174767,0.311029,57.474392,79.944613,137.88723,5441.990305,-5304.103075,0.692901,27.346685,-26.653784,56.774755,0.2853,8140.200226,0.91358,148,0.243243,9,0.756757,28,0.08642,14,0.942675,0.91358,0.9279,0.786787,0.884422,0.214085,0.785915,0.115578,0.891357,0.884422,0.887174,0.786787,0.628,0,0.5625,0,103180,1599260,237872,'Number of leaves: 63\nSize of the tree: 125\n',125,63,?,?,?,63,?
communities.data,4,9,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.025,1795,199,168,31,0,84.422111,15.577889,0,0.538352,0.200662,0.327885,65.990529,84.277136,137.88723,2240.566663,-2102.679434,0.692901,11.259129,-10.566228,39.530375,0.198645,5667.750904,0.87037,141,0.27027,10,0.72973,27,0.12963,21,0.933775,0.87037,0.900958,0.769102,0.844221,0.244121,0.755879,0.155779,0.864744,0.844221,0.851564,0.769102,0.389,0.001,0.390625,0,79443,1599260,237872,'Number of leaves: 18\nSize of the tree: 35\n',35,18,?,?,?,18,?
communities.data,4,10,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.025,1795,199,173,26,0,86.934673,13.065327,0,0.593814,0.186274,0.314577,61.258808,80.856504,137.88723,95.954302,41.932927,0.692901,0.482182,0.210718,48.923405,0.245846,7014.496278,0.901235,146,0.27027,10,0.72973,27,0.098765,16,0.935897,0.901235,0.918239,0.819653,0.869347,0.238382,0.761618,0.130653,0.878633,0.869347,0.873014,0.819653,0.437,0,0.375,0,87074,1599260,237872,'Number of leaves: 31\nSize of the tree: 61\n',61,31,?,?,?,31,?
communities.data,5,1,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20091208.025,1794,200,172,28,0,86,14,0,0.571078,0.200791,0.322249,65.5458,82.141933,140.29955,1169.539973,-1029.240423,0.701498,5.8477,-5.146202,44.865449,0.224327,6441.496198,0.895062,145,0.289474,11,0.710526,27,0.104938,17,0.929487,0.895062,0.91195,0.805799,0.86,0.254412,0.745588,0.14,0.869476,0.86,0.863801,0.805799,0.598,0.001,0.40625,0,81791,1598407,238725,'Number of leaves: 22\nSize of the tree: 43\n',43,22,?,?,?,22,?
